index,offset_hex,offset_dec,length,code_refs,text
390,0x000EB4D8,963800,38,0,　僕が舌を入れると、美雨が強く噛んだ。
391,0x000EB500,963840,38,0,　僕が舌を入れると、美雨が強く噛んだ。
392,0x000EB528,963880,7,0,主人公
393,0x000EB530,963888,10,0,「うあ！」
394,0x000EB53C,963900,10,0,「うあ！」
395,0x000EB548,963912,109,0,"　転げ回っていると美雨が玄関の方に走っていく。逃がしてたまるか。僕は美雨を可愛い妹ではなく、雌として追った。"
396,0x000EB5B8,964024,109,0,"　転げ回っていると美雨が玄関の方に走っていく。逃がしてたまるか。僕は美雨を可愛い妹ではなく、雌として追った。"
397,0x000EB628,964136,77,0,"　今まであれこれと理由を付けていたが、結局はこういう事だったのかも知れない。"
398,0x000EB678,964216,77,0,"　今まであれこれと理由を付けていたが、結局はこういう事だったのかも知れない。"
399,0x000EB6C8,964296,60,0,　玄関で美雨を捉えると、服を破り、こぼれてきた乳房を揉んだ。
400,0x000EB708,964360,60,0,　玄関で美雨を捉えると、服を破り、こぼれてきた乳房を揉んだ。
401,0x000EB75C,964444,5,0,美雨
402,0x000EB764,964452,16,0,「はぁ！痛いっ」
403,0x000EB778,964472,16,0,「はぁ！痛いっ」
404,0x000EB78C,964492,7,0,主人公
405,0x000EB794,964500,87,0,"「どうして？いつもは喜んで触られてるのに。お兄ちゃんお兄ちゃんて言っ　てたじゃないか」"
406,0x000EB7EC,964588,87,0,"「どうして？いつもは喜んで触られてるのに。お兄ちゃんお兄ちゃんて言っ　てたじゃないか」"
407,0x000EB850,964688,5,0,美雨
408,0x000EB858,964696,50,0,「もう嫌！ほんとのお兄ちゃんならこんな事しないよ」
409,0x000EB88C,964748,50,0,「もう嫌！ほんとのお兄ちゃんならこんな事しないよ」
410,0x000EB8C0,964800,7,0,主人公
411,0x000EB8C8,964808,60,0,「これからほんとの兄妹になればいい！これから愛を作ればいい」
412,0x000EB908,964872,60,0,「これからほんとの兄妹になればいい！これから愛を作ればいい」
413,0x000EB948,964936,42,0,　僕は美雨を黙らせようと乳首を強く吸った。
414,0x000EB974,964980,42,0,　僕は美雨を黙らせようと乳首を強く吸った。
415,0x000EB9AC,965036,5,0,美雨
416,0x000EB9B4,965044,14,0,「きゃあう！」
417,0x000EB9C4,965060,14,0,「きゃあう！」
418,0x000EB9D4,965076,7,0,主人公
419,0x000EB9DC,965084,62,0,「そうだ。子供を作ろう。美雨、この家で二人の子供を育てよう！」
420,0x000EBA1C,965148,62,0,「そうだ。子供を作ろう。美雨、この家で二人の子供を育てよう！」
421,0x000EBA68,965224,5,0,美雨
422,0x000EBA70,965232,26,0,「いや！いやあ！止めてよ」
423,0x000EBA8C,965260,26,0,「いや！いやあ！止めてよ」
424,0x000EBAA8,965288,7,0,主人公
425,0x000EBAB0,965296,83,0,"「美雨の体、女っぽくなったじゃないか。毎日俺に可愛がられて女っぽくなっ　たんだよ」"
426,0x000EBB04,965380,83,0,"「美雨の体、女っぽくなったじゃないか。毎日俺に可愛がられて女っぽくなっ　たんだよ」"
427,0x000EBB64,965476,5,0,美雨
428,0x000EBB6C,965484,26,0,「はぁ…んにゃあ！はうん」
429,0x000EBB88,965512,26,0,「はぁ…んにゃあ！はうん」
430,0x000EBBA4,965540,7,0,主人公
431,0x000EBBAC,965548,40,0,「美雨の感じる所、全部知ってるんだよ。」
432,0x000EBBD8,965592,40,0,「美雨の感じる所、全部知ってるんだよ。」
433,0x000EBC04,965636,64,0,　僕は美雨の体にしがみついておへその辺りをペロペロと嘗め始めた。
434,0x000EBC48,965704,64,0,　僕は美雨の体にしがみついておへその辺りをペロペロと嘗め始めた。
435,0x000EBC8C,965772,7,0,主人公
436,0x000EBC94,965780,32,0,「はぁ…はぁ…。おいちいよ美雨」
437,0x000EBCB8,965816,32,0,「はぁ…はぁ…。おいちいよ美雨」
438,0x000EBCE8,965864,5,0,美雨
439,0x000EBCF0,965872,32,0,「あっはぁっう…にゃん…駄目ぇ」
440,0x000EBD14,965908,32,0,「あっはぁっう…にゃん…駄目ぇ」
441,0x000EBD38,965944,7,0,主人公
442,0x000EBD40,965952,34,0,「ここに二人の命を作ろうね、美雨」
443,0x000EBD64,965988,34,0,「ここに二人の命を作ろうね、美雨」
444,0x000EBD94,966036,5,0,美雨
445,0x000EBD9C,966044,44,0,「やだぁ！あんたの子供なんか欲しくないもん」
446,0x000EBDCC,966092,44,0,「やだぁ！あんたの子供なんか欲しくないもん」
447,0x000EBDFC,966140,7,0,主人公
448,0x000EBE04,966148,99,0,"「ははは…混乱してるんだよ。混乱してるんだ美雨、あれほど愛し合った幸　せな毎日を忘れるわけがない」"
449,0x000EBE68,966248,99,0,"「ははは…混乱してるんだよ。混乱してるんだ美雨、あれほど愛し合った幸　せな毎日を忘れるわけがない」"
450,0x000EBED8,966360,5,0,美雨
451,0x000EBEE0,966368,24,0,「美雨を騙したくせに！」
452,0x000EBEFC,966396,24,0,「美雨を騙したくせに！」
453,0x000EBF18,966424,7,0,主人公
454,0x000EBF20,966432,38,0,「でも俺を好きだったのは本当だろう？」
455,0x000EBF48,966472,38,0,「でも俺を好きだったのは本当だろう？」
456,0x000EBF7C,966524,5,0,美雨
457,0x000EBF84,966532,30,0,「大嫌い！あんたなんか嫌い！」
458,0x000EBFA4,966564,30,0,「大嫌い！あんたなんか嫌い！」
459,0x000EBFC4,966596,7,0,主人公
460,0x000EBFCC,966604,12,0,「こいつ！」
461,0x000EBFDC,966620,12,0,「こいつ！」
462,0x000EBFEC,966636,58,0,　僕は血のたまったオチ○チ○を取り出すと美雨に見せつけた。
463,0x000EC028,966696,58,0,　僕は血のたまったオチ○チ○を取り出すと美雨に見せつけた。
464,0x000EC064,966756,7,0,主人公
465,0x000EC06C,966764,54,0,「これを入れてやる！お前の穴にぶち込んでやるからな！」
466,0x000EC0A4,966820,54,0,「これを入れてやる！お前の穴にぶち込んでやるからな！」
467,0x000EC0E8,966888,5,0,美雨
468,0x000EC0F0,966896,26,0,「いやあ！誰か助けてぇ！」
469,0x000EC10C,966924,26,0,「いやあ！誰か助けてぇ！」
470,0x000EC128,966952,7,0,主人公
471,0x000EC130,966960,34,0,「濡れてんだろう。いつもみたいに」
472,0x000EC154,966996,34,0,「濡れてんだろう。いつもみたいに」
473,0x000EC178,967032,36,0,　僕は美雨の割れ目に手を押し付けた。
474,0x000EC1A0,967072,36,0,　僕は美雨の割れ目に手を押し付けた。
475,0x000EC1D4,967124,5,0,美雨
476,0x000EC1DC,967132,8,0,「あっ」
477,0x000EC1E8,967144,8,0,「あっ」
478,0x000EC1F4,967156,14,0,　濡れていた。
479,0x000EC204,967172,14,0,　濡れていた。
480,0x000EC214,967188,7,0,主人公
481,0x000EC21C,967196,30,0,「ふふふ…このスケベなガキが」
482,0x000EC23C,967228,30,0,「ふふふ…このスケベなガキが」
483,0x000EC268,967272,5,0,美雨
484,0x000EC270,967280,24,0,「はぁ…はぁ…やだよう」
485,0x000EC28C,967308,24,0,「はぁ…はぁ…やだよう」
486,0x000EC2A8,967336,7,0,主人公
487,0x000EC2B0,967344,10,0,「いくぞ」
488,0x000EC2BC,967356,10,0,「いくぞ」
489,0x000EC2D8,967384,91,0,"　その時である。ドアが勢い良く破壊されて、外から数人の男達がワラワラと入ってきたのである。"
490,0x000EC334,967476,91,0,"　その時である。ドアが勢い良く破壊されて、外から数人の男達がワラワラと入ってきたのである。"
491,0x000EC390,967568,73,0,"　何の事か分からない。呆気にとられていると美雨が隙をついて逃げていった。"
492,0x000EC3DC,967644,73,0,"　何の事か分からない。呆気にとられていると美雨が隙をついて逃げていった。"
493,0x000EC428,967720,44,0,　男達は美雨を保護すると、僕の前に整列した。
494,0x000EC458,967768,44,0,　男達は美雨を保護すると、僕の前に整列した。
495,0x000EC498,967832,7,0,主人公
496,0x000EC4A0,967840,12,0,「……！？」
497,0x000EC4B0,967856,12,0,「……！？」
498,0x000EC4C4,967876,154,0,"「妹レンタルの御利用、誠に有難うございます。本日、レンタルの期限が切　れましたので、お客様にご足労願うのも恐縮と思い、こうして伺わせていただ　きました」"
499,0x000EC560,968032,154,0,"「妹レンタルの御利用、誠に有難うございます。本日、レンタルの期限が切　れましたので、お客様にご足労願うのも恐縮と思い、こうして伺わせていただ　きました」"
500,0x000EC5FC,968188,87,0,"　そう言うと、「次回御利用の案内」と書かれたパンフレットを置き、去っていったのである。"
501,0x000EC654,968276,87,0,"　そう言うと、「次回御利用の案内」と書かれたパンフレットを置き、去っていったのである。"
502,0x000EC6AC,968364,95,0,"　もちろん美雨を連れて。残された僕はパンフレットを開いて次の女の子を物色したのである。ぎゃん。"
503,0x000EC70C,968460,95,0,"　もちろん美雨を連れて。残された僕はパンフレットを開いて次の女の子を物色したのである。ぎゃん。"
504,0x000EC76C,968556,8,0,　ＥＮＤ
505,0x000EC778,968568,8,0,　ＥＮＤ
506,0x000EC798,968600,46,0,　僕は美雨を呼び、いつになく真剣な顔を作った。
507,0x000EC7C8,968648,46,0,　僕は美雨を呼び、いつになく真剣な顔を作った。
508,0x000EC80C,968716,5,0,美雨
509,0x000EC814,968724,22,0,「どうしたの？急に…」
510,0x000EC82C,968748,22,0,「どうしたの？急に…」
511,0x000EC844,968772,7,0,主人公
512,0x000EC84C,968780,18,0,「大切な話がある」
513,0x000EC860,968800,18,0,「大切な話がある」
514,0x000EC888,968840,5,0,美雨
515,0x000EC890,968848,6,0,「…」
516,0x000EC898,968856,6,0,「…」
517,0x000EC8A0,968864,60,0,　僕のただならぬ様子に、美雨も冗談はない事を理解したらしい。
518,0x000EC8E0,968928,60,0,　僕のただならぬ様子に、美雨も冗談はない事を理解したらしい。
519,0x000EC920,968992,32,0,　僕は極力、虚偽を交えず語った。
520,0x000EC944,969028,32,0,　僕は極力、虚偽を交えず語った。
521,0x000EC968,969064,129,0,"　記憶を失うきっかけになった事故。僕の嘘。そして妹レンタルの存在。妹レンタルは「お手伝いさんの派遣会社のような物」としておいた。"
522,0x000EC9EC,969196,129,0,"　記憶を失うきっかけになった事故。僕の嘘。そして妹レンタルの存在。妹レンタルは「お手伝いさんの派遣会社のような物」としておいた。"
523,0x000ECA84,969348,5,0,美雨
524,0x000ECA8C,969356,18,0,「あはは。うっそ」
525,0x000ECAA0,969376,18,0,「あはは。うっそ」
526,0x000ECABC,969404,178,0,"　最初は笑って相手にしなかった美雨も、僕がいつまでも「嘘だよーん。びびった？」と言わないのでだんだん不安になってきたらしく、その日を境に食事の量が減るなど、様々な変化が現れた。"
527,0x000ECB70,969584,178,0,"　最初は笑って相手にしなかった美雨も、僕がいつまでも「嘘だよーん。びびった？」と言わないのでだんだん不安になってきたらしく、その日を境に食事の量が減るなど、様々な変化が現れた。"
528,0x000ECC24,969764,113,0,"　きっと、ゆっくりゆっくり真実を自分の中に入れているのだろう。僕は黙って、しかし内心は恐れてその様子を見守った。"
529,0x000ECC98,969880,113,0,"　きっと、ゆっくりゆっくり真実を自分の中に入れているのだろう。僕は黙って、しかし内心は恐れてその様子を見守った。"
530,0x000ECD30,970032,103,0,"　セックスはできなかったが、そんな事どうだって良いと思えるような、安らかで満ち足りた時間が流れていた。"
531,0x000ECD98,970136,103,0,"　セックスはできなかったが、そんな事どうだって良いと思えるような、安らかで満ち足りた時間が流れていた。"
532,0x000ECE00,970240,62,0,　そんな幸せを引き裂くように、妹レンタルからのメールが届いた。
533,0x000ECE40,970304,62,0,　そんな幸せを引き裂くように、妹レンタルからのメールが届いた。
534,0x000ECE90,970384,146,0,"「お楽しみいただいていますでしょうか？お客様のレンタル期間がそろそろ終了致します。こちらから美雨ちゃんを引き取りに参りますが宜しいでしょうか？」"
535,0x000ECF24,970532,146,0,"「お楽しみいただいていますでしょうか？お客様のレンタル期間がそろそろ終了致します。こちらから美雨ちゃんを引き取りに参りますが宜しいでしょうか？」"
536,0x000ECFC8,970696,18,0,　覚悟はしていた。
537,0x000ECFDC,970716,18,0,　覚悟はしていた。
538,0x000ECFF0,970736,85,0,"　しかしこんなにも美雨が僕にとってかけがえのない存在になるとは思っていなかったのだ。"
539,0x000ED048,970824,85,0,"　しかしこんなにも美雨が僕にとってかけがえのない存在になるとは思っていなかったのだ。"
540,0x000ED0A0,970912,14,0,　心が揺れた。
541,0x000ED0B0,970928,14,0,　心が揺れた。
542,0x000ED0C0,970944,18,0,美雨に全てを話す。
543,0x000ED0D4,970964,12,0,黙っておく。
544,0x000ED0F8,971000,7,0,主人公
545,0x000ED100,971008,44,0,「実はね。美雨はお兄ちゃんの妹じゃないんだ」
546,0x000ED130,971056,44,0,「実はね。美雨はお兄ちゃんの妹じゃないんだ」
547,0x000ED16C,971116,5,0,美雨
548,0x000ED174,971124,8,0,「……」
549,0x000ED180,971136,8,0,「……」
550,0x000ED18C,971148,7,0,主人公
551,0x000ED194,971156,62,0,「僕が美雨に会ったのは最近で、小さい頃の事なんか知らないんだ」
552,0x000ED1D4,971220,62,0,「僕が美雨に会ったのは最近で、小さい頃の事なんか知らないんだ」
553,0x000ED220,971296,5,0,美雨
554,0x000ED228,971304,12,0,「はは…嘘」
555,0x000ED238,971320,12,0,「はは…嘘」
556,0x000ED248,971336,7,0,主人公
557,0x000ED250,971344,14,0,「ほんとだよ」
